,country,article_name,revision_id,article_quality,population
36001,Ireland,Michael O'Neill (politician),788166892,Stub,4900000.0
36002,Ireland,Alexander McCabe,788366626,Start,4900000.0
36003,Ireland,Alexander Fitton,788465586,C,4900000.0
36004,Ireland,Patrick Hennessey,788466904,Stub,4900000.0
36005,Ireland,Laurence Merbury,788467622,Start,4900000.0
36006,Ireland,Walter de Islip,788476781,Start,4900000.0
36007,Ireland,Leader of the Opposition (Northern Ireland),788590573,C,4900000.0
36008,Ireland,Shane McEntee,788765848,Start,4900000.0
36009,Ireland,Sammy Duddy,789081462,C,4900000.0
36010,Ireland,Laura Harmon,789121230,Start,4900000.0
36011,Ireland,Dermot Honan,789136569,Stub,4900000.0
36012,Ireland,Tras Honan,789138700,Start,4900000.0
36013,Ireland,Enda Bonner,789145138,Stub,4900000.0
36014,Ireland,John Hanafin,789145190,Start,4900000.0
36015,Ireland,James B. Lynch,789152104,Stub,4900000.0
36016,Ireland,Ned O'Keeffe,789152590,Start,4900000.0
36017,Ireland,Hugh Byrne (Fianna Fáil politician),789152676,Stub,4900000.0
36018,Ireland,Ivor Callely,789152847,C,4900000.0
36019,Ireland,Michael O'Higgins,789159330,Start,4900000.0
36020,Ireland,Billy Fox (politician),789160708,B,4900000.0
36021,Ireland,"Alexis FitzGerald, Jnr",789160779,Start,4900000.0
36022,Ireland,Mary Banotti,789187598,Start,4900000.0
36023,Ireland,Thomas W. McGee,789467706,Stub,4900000.0
36024,Ireland,Otto Jaffe,789656778,C,4900000.0
36025,Ireland,Ray MacSharry,789664444,C,4900000.0
36026,Ireland,Hugh Hyacinth O'Rorke MacDermot,789665712,Start,4900000.0
36027,Ireland,Dorothy Kelly Gay,789998786,Start,4900000.0
36028,Ireland,List of members of the Oireachtas imprisoned since 1923,790391110,Start,4900000.0
36029,Ireland,Fionán Lynch,790391594,B,4900000.0
36030,Ireland,Jane Morrice,790409680,Start,4900000.0
36031,Ireland,"Christopher St Lawrence, 8th Baron Howth",790465025,C,4900000.0
36032,Ireland,Pat Carey,790502956,Start,4900000.0
36033,Ireland,Lucas Dillon,790529541,C,4900000.0
36034,Ireland,Patrick Collins (mayor),790558166,Start,4900000.0
36035,Ireland,John Turnley,790569161,Start,4900000.0
36036,Ireland,Kennedy Lindsay,790634678,C,4900000.0
36037,Ireland,Gary McMichael,790638993,C,4900000.0
36038,Ireland,Samuel Clarke Porter,790641958,Stub,4900000.0
36039,Ireland,Gay Mitchell,790647563,C,4900000.0
36040,Ireland,"Edward Ward, 4th Viscount Bangor",790696407,Stub,4900000.0
36041,Ireland,Brian Whelahan,790823731,GA,4900000.0
36042,Ireland,Kathleen Funchion,790876670,Stub,4900000.0
36043,Ireland,Áine Brady,790925779,Start,4900000.0
36044,Ireland,Eileen Lemass,790933349,Start,4900000.0
36045,Ireland,"Arthur Wolfe, 1st Viscount Kilwarden",791060692,C,4900000.0
36046,Ireland,Isabella Tod,791065181,Stub,4900000.0
36047,Ireland,Fintan Warfield,791072922,Start,4900000.0
36048,Ireland,"Robert Preston, 1st Viscount Gormanston",791332591,Start,4900000.0
36049,Ireland,Edward J. McCormack Jr.,791734335,C,4900000.0
36050,Ireland,Mary Flaherty (politician),791878122,Start,4900000.0
36051,Ireland,Mark Clinton,792241883,Start,4900000.0
36052,Ireland,John McKeague,792627329,B,4900000.0
36053,Ireland,Desmond Boal,792675555,Start,4900000.0
36054,Ireland,William Davys,792803263,C,4900000.0
36055,Ireland,Eamonn McKee,792928952,Stub,4900000.0
36056,Ireland,Cian O'Callaghan,792938456,Start,4900000.0
36057,Ireland,John McMichael,792979318,B,4900000.0
36058,Ireland,Thomas Molyneux,793409517,Start,4900000.0
36059,Ireland,Tomás Mac Curtain,793905396,C,4900000.0
36060,Ireland,James Duane,794082183,GA,4900000.0
36061,Ireland,Patrick Belton,794118230,C,4900000.0
36062,Ireland,"Patrice de MacMahon, Duke of Magenta",794147777,C,4900000.0
36063,Ireland,Bruce Morrison,794439061,C,4900000.0
36064,Ireland,Healy-Rae family,794517711,Start,4900000.0
36065,Ireland,Frank D. O'Connor,794549944,Start,4900000.0
36066,Ireland,Richard Burke (politician),794563283,Start,4900000.0
36067,Ireland,Richard B. Connolly,794581420,Start,4900000.0
36068,Ireland,John Kelly (U.S. politician),794584048,C,4900000.0
36069,Ireland,Charles Francis Murphy,794585192,C,4900000.0
36070,Ireland,John P. O'Brien,794585412,Start,4900000.0
36071,Ireland,Paul O'Dwyer,794585469,Start,4900000.0
36072,Ireland,James T. Walsh,794590639,FA,4900000.0
36073,Ireland,William F. Walsh,794590663,Start,4900000.0
36074,Ireland,Colm O'Gorman,794907087,Start,4900000.0
36075,Ireland,Frank Patrick O'Connor,795224683,Start,4900000.0
36076,Ireland,Cormac Mac Carthaig,795277125,C,4900000.0
36077,Ireland,Patrick McCartan,795301554,Start,4900000.0
36078,Ireland,Ray Burke (Irish politician),795734396,C,4900000.0
36079,Ireland,Olwyn Enright,795787245,Start,4900000.0
36080,Ireland,Justin Barrett,795797510,C,4900000.0
36081,Ireland,Bronwen Maher,796051231,Start,4900000.0
36082,Ireland,"Thomas FitzWilliam, 4th Viscount FitzWilliam",796395965,Start,4900000.0
36083,Ireland,Mary Davis (activist),796402620,C,4900000.0
36084,Ireland,Jimmy Mulroy,796670321,Start,4900000.0
36085,Ireland,Bob Casey Jr.,796806075,GA,4900000.0
36086,Ireland,Dana Rosemary Scallon,796991589,C,4900000.0
36087,Ireland,Mick Wallace,797214851,C,4900000.0
36088,Ireland,Mary Fitzpatrick,797215679,C,4900000.0
36089,Ireland,Addie Morrow,797228964,Start,4900000.0
36090,Ireland,David Norris (politician),797330309,C,4900000.0
36091,Ireland,Philip Bermingham,797485626,Start,4900000.0
36092,Ireland,John Estrete,797486938,B,4900000.0
36093,Ireland,Eileen Desmond,797639401,Start,4900000.0
36094,Ireland,Mark Langhammer,797675559,C,4900000.0
36095,Ireland,Charles Gavan Duffy,797811720,C,4900000.0
36096,Ireland,William Darcy (died 1540),797817499,B,4900000.0
36097,Ireland,Paul Bradford,797846735,Start,4900000.0
36098,Ireland,Lucinda Creighton,797918485,C,4900000.0
36099,Ireland,Michael Walsh (New York),798690927,Start,4900000.0
36100,Ireland,Michael Noyk,798758090,Start,4900000.0
36101,Ireland,Peter Fitzpatrick,798776437,Start,4900000.0
36102,Ireland,Daniel Patrick Moynihan,798867005,C,4900000.0
36103,Ireland,David Cullinane,799119254,Stub,4900000.0
36104,Ireland,David Kerr (Northern Irish politician),799179294,C,4900000.0
36105,Ireland,David J. Cooney,799502769,Start,4900000.0
36106,Ireland,Peter Sutherland,799513103,C,4900000.0
36107,Ireland,Edward Fitzsimmons Dunne,799689834,C,4900000.0
36108,Ireland,Michael Flanagan (councillor),799699785,Stub,4900000.0
36109,Ireland,Michael McInerney,800072571,Stub,4900000.0
36110,Ireland,Charlie McCreevy,800233028,C,4900000.0
36111,Ireland,Dominic Hannigan,800235481,C,4900000.0
36112,Ireland,Donovan McClelland,800341234,Start,4900000.0
36113,Ireland,Andrew Kettle,800367887,B,4900000.0
36114,Ireland,Art O'Connor,800403648,Start,4900000.0
36115,Ireland,Pádraig Ó Caoimh,800416617,B,4900000.0
36116,Ireland,Robert Briscoe (politician),800464863,C,4900000.0
36117,Ireland,John D. FitzGerald,800484604,Start,4900000.0
36118,Ireland,Thomas J. Dodd,800960510,GA,4900000.0
36119,Ireland,Thomas Patten (socialist),800963065,Stub,4900000.0
36120,Ireland,Anna Haslam,801095532,C,4900000.0
36121,Ireland,Thomas Francis Gilroy,801130065,Start,4900000.0
36122,Ireland,"Edward FitzGerald, 7th Duke of Leinster",801141705,C,4900000.0
36123,Ireland,William O'Dwyer,801261089,Start,4900000.0
36124,Ireland,Thomas Mortimer,801346229,C,4900000.0
36125,Ireland,Martin Lomasney,801687113,GA,4900000.0
36126,Ireland,John McCallister,801723767,C,4900000.0
36127,Ireland,James Daly (Irish Land League),801770245,C,4900000.0
36128,Ireland,Ruairí Ó Brádaigh,801892956,C,4900000.0
36129,Ireland,Seán Mac Eoin,802150861,C,4900000.0
36130,Ireland,Brian Lenihan Snr,802239740,C,4900000.0
36131,Ireland,Michael O'Kennedy,802348405,C,4900000.0
36132,Ireland,Chaim Herzog,802431323,C,4900000.0
36133,Ireland,Mary McAleese,802437209,C,4900000.0
36134,Ireland,Daniel O'Neill (Royalist),802445176,Start,4900000.0
36135,Ireland,"Lionel Boyle, 3rd Earl of Orrery",802451416,Stub,4900000.0
36136,Ireland,William T. Cahill,802554618,C,4900000.0
36137,Ireland,Lembit Öpik,802563564,C,4900000.0
36138,Ireland,"Richard FitzWilliam, 7th Viscount FitzWilliam",802622557,Start,4900000.0
36139,Ireland,John N. Dempsey,802639348,Start,4900000.0
36140,Ireland,Jimmy Deenihan,802697334,C,4900000.0
36141,Ireland,Joseph P. Kennedy II,802855423,GA,4900000.0
36142,Ireland,List of current Sinn Féin elected representatives,802972603,Start,4900000.0
36143,Ireland,Katie McGinty,802990490,C,4900000.0
36144,Ireland,Máire Geoghegan-Quinn,803085239,C,4900000.0
36145,Ireland,Seán Gallagher,803133445,C,4900000.0
36146,Ireland,Joseph Crowley,803172945,C,4900000.0
36147,Ireland,Desmond FitzGerald (politician),803315818,C,4900000.0
36148,Ireland,Richard M. Daley,803330007,GA,4900000.0
36149,Ireland,Malachi Curran,803417044,Start,4900000.0
36150,Ireland,Richard J. Daley,803718673,C,4900000.0
36151,Ireland,Marty Walsh (politician),803724689,C,4900000.0
36152,Ireland,Roderic O'Gorman,803880227,Stub,4900000.0
36153,Ireland,Families in the Oireachtas,803970720,C,4900000.0
36154,Ireland,Frank Fahy,804012961,Start,4900000.0
36155,Ireland,Oliver J. Flanagan,804245334,C,4900000.0
36156,Ireland,Raymond Flynn,804303173,Start,4900000.0
36157,Ireland,"John Rawson, 1st Viscount Clontarf",804424561,C,4900000.0
36158,Ireland,John Purroy Mitchel,804477300,C,4900000.0
36159,Ireland,"Christopher St Lawrence, 2nd Baron Howth",804528333,B,4900000.0
36160,Ireland,Walter Cowley,804543284,B,4900000.0
36161,Ireland,Jane Byrne,804576685,C,4900000.0
36162,Ireland,Thomas St. Lawrence,804586418,C,4900000.0
36163,Ireland,Martyn (surname),804598398,C,4900000.0
36164,Ireland,Joseph Brennan (Fianna Fáil politician),804687106,Start,4900000.0
36165,Ireland,Patrick Hillery,804754205,C,4900000.0
36166,Ireland,Jack Lynch,804754224,C,4900000.0
36167,Ireland,Dannel Malloy,804853351,GA,4900000.0
36168,Ireland,David Byrne (Irish politician),804904414,C,4900000.0
36169,Ireland,Richard Croker,804936363,GA,4900000.0
36170,Ireland,Pádraig Ó Céidigh,805212387,Stub,4900000.0
36171,Ireland,Jimmy Walker,805307345,C,4900000.0
36172,Ireland,Conchobar Maenmaige Ua Conchobair,805362734,Start,4900000.0
36173,Ireland,Alan Shatter,805478040,C,4900000.0
36174,Ireland,Donal Cam O'Sullivan Beare,805507389,C,4900000.0
36175,Ireland,John F. Fitzgerald,805549463,C,4900000.0
36176,Ireland,Clare Daly,805583093,C,4900000.0
36177,Ireland,Colette Kelleher,805584876,Stub,4900000.0
36178,Ireland,Máire Devine,805585384,Stub,4900000.0
36179,Ireland,Henry Burnell (author),805599324,C,4900000.0
36180,Ireland,Jerry Buttimer,805618815,Start,4900000.0
36181,Ireland,Katherine Zappone,805628853,C,4900000.0
36182,Ireland,Nicholas Walsh (judge),805735191,C,4900000.0
36183,Ireland,Joe McHugh,805768646,C,4900000.0
36184,Ireland,Peter T. King,805779097,B,4900000.0
36185,Ireland,Patrick Bermingham,805885062,C,4900000.0
36186,Ireland,Andrew Beattie (politician),805926620,Start,4900000.0
36187,Ireland,Christopher Bernevall,805948622,Start,4900000.0
36188,Ireland,Ted Kennedy,806026427,FA,4900000.0
36189,Ireland,Pádraig Flynn,806043533,C,4900000.0
36190,Ireland,Kathleen Kennedy Townsend,806110482,C,4900000.0
36191,Ireland,"Christopher St Lawrence, 10th Baron Howth",806190544,C,4900000.0
36192,Ireland,Eamonn Coghlan,806210596,C,4900000.0
36193,Ireland,Wolfe Tone,806212747,C,4900000.0
36194,Ireland,Bob Brady,806268505,C,4900000.0
36195,Ireland,Al Smith,806299516,FA,4900000.0
36196,Ireland,Goretti Horgan,806345128,Start,4900000.0
36197,Ireland,Hugh Conway (Lord Treasurer),806433208,Stub,4900000.0
36198,Ireland,Austin Currie,806494765,Start,4900000.0
36199,Ireland,Tom O'Higgins,806499019,Start,4900000.0
36200,Ireland,Kevin O'Higgins,806642155,C,4900000.0
36201,Ireland,Tommy Sheppard,806685875,Start,4900000.0
36202,Ireland,Brian Mulroney,806836197,C,4900000.0
36203,Ireland,Brian Boru,806838182,FA,4900000.0
36204,Ireland,Dalton McGuinty,806839559,C,4900000.0
36205,Ireland,Adi Roche,806856558,C,4900000.0
36206,Ireland,Ernest Blythe,806890256,C,4900000.0
36207,Ireland,Tip O'Neill,806952259,GA,4900000.0
36208,Ireland,Patrick J. Kennedy,806975039,C,4900000.0
36209,Ireland,Michael Collins (Irish leader),806994489,B,4900000.0
36210,Ireland,Frank Murphy,807000457,C,4900000.0
36211,Ireland,Gearóid Ó Cuinneagáin,807045961,Start,4900000.0
36212,Ireland,Hanna Sheehy-Skeffington,807066295,GA,4900000.0
36213,Ireland,Éamon de Valera,807077106,GA,4900000.0
36214,Ireland,Robert P. Casey,807109583,C,4900000.0
36215,Ireland,Brendan Boyle,807186232,C,4900000.0
36216,Ireland,Martin McGuinness,807199598,GA,4900000.0
36217,Ireland,"William FitzWilliam, 3rd Viscount FitzWilliam",807202132,Start,4900000.0
36218,Ireland,"Oliver FitzWilliam, 1st Earl of Tyrconnell",807203009,Start,4900000.0
36219,Ireland,"Thomas FitzWilliam, 1st Viscount FitzWilliam",807207612,Start,4900000.0
36220,Ireland,"Richard FitzWilliam, 5th Viscount FitzWilliam",807215534,Start,4900000.0
36221,Ireland,Mary Robinson,807218365,C,4900000.0
36222,Ireland,John O'Mahony (Mayo politician),807219848,Start,4900000.0
36223,Ireland,Brian O'Higgins,807224317,C,4900000.0
36224,Ireland,Edmund Burke,807235511,FA,4900000.0
36225,Ireland,John William McCormack,807252933,FA,4900000.0
36226,Ireland,Michael D. Higgins,807289965,B,4900000.0
36227,Ireland,List of Irish politicians,807385690,B,4900000.0
36228,Ireland,John F. Kennedy,807423724,FA,4900000.0
36229,Ireland,Chris Murphy (Connecticut politician),807425653,C,4900000.0
36230,Ireland,Pat Quinn (politician),807434267,GA,4900000.0
36231,Ireland,Martin O'Malley,807442187,GA,4900000.0
36232,Ireland,Eoin O'Duffy,807444138,C,4900000.0
36233,Ireland,Chris Dodd,807458452,GA,4900000.0
36234,Israel,Template:Israel-activist-stub,535446024,Stub,8500000.0
36235,Israel,Template:Israel-politician-stub,681201779,Stub,8500000.0
36236,Israel,Leo Goldhammer,699340192,Start,8500000.0
36237,Israel,Uriel Yitzhaki,704893591,Stub,8500000.0
36238,Israel,Khaled Aghbariyya,709508670,Stub,8500000.0
36239,Israel,Mordechai Shatner,712678901,Start,8500000.0
36240,Israel,Saadia Kobashi,713004246,Stub,8500000.0
36241,Israel,Alexander Zaïd,713039749,Start,8500000.0
36242,Israel,Herzl Rosenblum,713049541,Start,8500000.0
36243,Israel,Zvi Segal,713056955,Stub,8500000.0
36244,Israel,Women in governments of Israel,713489195,Start,8500000.0
36245,Israel,Hashem Abd al-Rahman,713590049,Stub,8500000.0
36246,Israel,Yossi Brodny,714223697,Stub,8500000.0
36247,Israel,Meir Yitzhak Halevi,717643298,Stub,8500000.0
36248,Israel,Shlomo Cohen,717919716,Start,8500000.0
36249,Israel,Ofer Lifschitz,720936344,Stub,8500000.0
36250,Israel,Pe'er Visner,720936383,Start,8500000.0
36251,Israel,Uri Amit,723475903,Start,8500000.0
36252,Israel,Shlomo Deri,725394110,Stub,8500000.0
36253,Israel,"Full Yisrael Beiteinu list for Israeli legislative election, 2015",727781780,Stub,8500000.0
36254,Israel,"Full Yesh Atid list for Israeli legislative election, 2015",727781798,Stub,8500000.0
36255,Israel,"Full Likud list for Israeli legislative election, 2015",727781825,Start,8500000.0
36256,Israel,"Full Kulanu list for Israeli legislative election, 2015",727781842,Stub,8500000.0
36257,Israel,"Full Jewish Home list for Israeli legislative election, 2015",727783295,Stub,8500000.0
36258,Israel,Wolf Gold,731597504,Start,8500000.0
36259,Israel,Moti Sasson,732812918,Stub,8500000.0
36260,Israel,Ben-Zion Sternberg,735842341,Start,8500000.0
36261,Israel,Hanoch Zeibert,738112080,Stub,8500000.0
36262,Israel,Motti Malka,739126835,Stub,8500000.0
36263,Israel,"Full Zionist Union list for Israeli legislative election, 2015",739516679,Start,8500000.0
36264,Israel,Carmel Eliash,739727249,Stub,8500000.0
36265,Israel,Manya Shochat,740466812,C,8500000.0
36266,Israel,Aryeh Gur'el,740924025,Start,8500000.0
36267,Israel,Nahum Hofree,743163391,Stub,8500000.0
36268,Israel,Ran Kunik,743847536,Stub,8500000.0
36269,Israel,Joseph Berger-Barzilai,744389434,Start,8500000.0
36270,Israel,Template:Israel-mayor-stub,749283047,Stub,8500000.0
36271,Israel,David Bloch-Blumenfeld,749283255,Stub,8500000.0
36272,Israel,Eliyahu Berligne,756208615,Start,8500000.0
36273,Israel,Eliyahu Dobkin,756208683,Start,8500000.0
36274,Israel,Etai Pinkas,756705997,C,8500000.0
36275,Israel,Ze'ev Zrizi,756783668,Stub,8500000.0
36276,Israel,Sarhan Bader,757962351,Stub,8500000.0
36277,Israel,Zvi Lurie,757976422,Start,8500000.0
36278,Israel,Binyamin Eliav,758839819,Stub,8500000.0
36279,Israel,Tzvi Avisar,760021311,C,8500000.0
36280,Israel,David Tuviyahu,761322331,Stub,8500000.0
36281,Israel,List of female cabinet ministers of Israel,763241681,Start,8500000.0
36282,Israel,Arieh Dulzin,765827651,Start,8500000.0
36283,Israel,Eleonora Shifrin,766165858,Stub,8500000.0
36284,Israel,Itamar Shimoni,766504105,Start,8500000.0
36285,Israel,Shlomo Lahiani,768946013,Start,8500000.0
36286,Israel,Uri Lupolianski,768946163,Start,8500000.0
36287,Israel,Israel Sadan,768946527,Stub,8500000.0
36288,Israel,Dov Zur,770760846,Stub,8500000.0
36289,Israel,Juma Azbarga,774583901,Start,8500000.0
36290,Israel,Haim Arlosoroff,775055838,FA,8500000.0
36291,Israel,Zeev Boker,775844701,Stub,8500000.0
36292,Israel,Yoel Alroy,776675742,Stub,8500000.0
36293,Israel,Yehuda Etzion,776685256,Start,8500000.0
36294,Israel,Interim and Acting President of Israel,777386366,Stub,8500000.0
36295,Israel,Yeruham Zeisel,778189002,Start,8500000.0
36296,Israel,Ruth Rasnic,778809665,Start,8500000.0
36297,Israel,Jeremy Gimpel,779024727,Start,8500000.0
36298,Israel,Abdullah Nimar Darwish,780498278,Start,8500000.0
36299,Israel,Assembly of Representatives (Mandatory Palestine),782600950,Start,8500000.0
36300,Israel,Moshe Flimann,783496449,Start,8500000.0
36301,Israel,Paul Eidelberg,784331631,Start,8500000.0
36302,Israel,Avraham Krinitzi,785106718,Start,8500000.0
36303,Israel,Eliyahu Nawi,785209576,Start,8500000.0
36304,Israel,Yoel Lavi,785560178,Stub,8500000.0
36305,Israel,Zvi Zilker,786317762,Stub,8500000.0
36306,Israel,Henrietta Szold,786981445,C,8500000.0
36307,Israel,Meir Bar-Ilan,787217704,Start,8500000.0
36308,Israel,Avraham Katznelson,788116124,Start,8500000.0
36309,Israel,List of Israeli public officials convicted of crimes or misdemeanors,788183700,C,8500000.0
36310,Israel,Joseph Ginat,788213910,C,8500000.0
36311,Israel,Anat Biletzki,788278792,Start,8500000.0
36312,Israel,Yisrael Peled,788455343,Stub,8500000.0
36313,Israel,Alon Tal,788647561,C,8500000.0
36314,Israel,Presidency of Shimon Peres,788673100,GA,8500000.0
36315,Israel,Tommy Lapid,788766985,C,8500000.0
36316,Israel,Eli Yishai,788767007,C,8500000.0
36317,Israel,David Levy (Israeli politician),788767245,C,8500000.0
36318,Israel,Binyamin Ben-Eliezer,788767249,C,8500000.0
36319,Israel,Ophir Pines-Paz,788767264,Start,8500000.0
36320,Israel,Senetta Yoseftal,788767271,Start,8500000.0
36321,Israel,Amnon Lipkin-Shahak,788767286,GA,8500000.0
36322,Israel,Taleb el-Sana,788767305,Start,8500000.0
36323,Israel,Yitzhak Mordechai,788767324,Start,8500000.0
36324,Israel,Limor Livnat,788767353,C,8500000.0
36325,Israel,Yosef Burg,788767368,C,8500000.0
36326,Israel,Michael Kleiner,788767395,Start,8500000.0
36327,Israel,Pinhas Lavon,788767402,Start,8500000.0
36328,Israel,Haim Ramon,788767413,C,8500000.0
36329,Israel,Matan Vilnai,788767432,Start,8500000.0
36330,Israel,Shmuel Dayan,788767452,Start,8500000.0
36331,Israel,Yair Sprinzak,788767461,Start,8500000.0
36332,Israel,Roman Bronfman,788767492,Start,8500000.0
36333,Israel,Marina Solodkin,788767495,Start,8500000.0
36334,Israel,Hamad Abu Rabia,788767528,Start,8500000.0
36335,Israel,Avraham Hirschson,788767534,C,8500000.0
36336,Israel,Haim Oron,788767542,Start,8500000.0
36337,Israel,Salah Tarif,788767563,Start,8500000.0
36338,Israel,Ze'ev Boim,788767576,Start,8500000.0
36339,Israel,Shulamit Aloni,788767586,C,8500000.0
36340,Israel,Zerach Warhaftig,788767592,Start,8500000.0
36341,Israel,Naomi Chazan,788767635,Start,8500000.0
36342,Israel,Nawaf Massalha,788767640,Start,8500000.0
36343,Israel,Kalman Kahana,788767667,Start,8500000.0
36344,Israel,Ofer Hugi,788767672,Start,8500000.0
36345,Israel,Tawfiq Ziad,788767684,Start,8500000.0
36346,Israel,Yosef Sprinzak,788767692,Start,8500000.0
36347,Israel,Yehuda Meir Abramowicz,788767701,Start,8500000.0
36348,Israel,Haim-Moshe Shapira,788767730,Start,8500000.0
36349,Israel,Yisrael Yeshayahu,788767734,Start,8500000.0
36350,Israel,Mordechai Bentov,788767750,Start,8500000.0
36351,Israel,Rachel Cohen-Kagan,788767758,Start,8500000.0
36352,Israel,Peretz Bernstein,788767761,Start,8500000.0
36353,Israel,Moshe Kol,788767772,Start,8500000.0
36354,Israel,Meir Argov,788767778,Start,8500000.0
36355,Israel,Avraham Granot,788767779,Start,8500000.0
36356,Israel,Nahum Nir,788767781,Start,8500000.0
36357,Israel,David-Zvi Pinkas,788767783,Start,8500000.0
36358,Israel,Meir David Loewenstein,788767791,Start,8500000.0
36359,Israel,Berl Repetur,788767794,Start,8500000.0
36360,Israel,Yosef Serlin,788767871,Start,8500000.0
36361,Israel,Seif el-Din el-Zoubi,788767913,Start,8500000.0
36362,Israel,Avraham Sharir,788767927,Start,8500000.0
36363,Israel,Elias Nakhleh,788767939,Start,8500000.0
36364,Israel,Peretz Naftali,788768016,Start,8500000.0
36365,Israel,Rafael Pinhasi,788768078,Start,8500000.0
36366,Israel,Rafael Edri,788768082,Start,8500000.0
36367,Israel,Eliezer Shostak,788768094,Start,8500000.0
36368,Israel,Uzi Baram,788768123,Start,8500000.0
36369,Israel,Yitzhak Rafael,788768131,Start,8500000.0
36370,Israel,Akiva Govrin,788768147,Start,8500000.0
36371,Israel,David Magen,788768163,Start,8500000.0
36372,Israel,Yitzhak Tabenkin,788768176,C,8500000.0
36373,Israel,Amnon Cohen,788768195,Start,8500000.0
36374,Israel,Abdulmalik Dehamshe,788768200,Start,8500000.0
36375,Israel,Yair Peretz,788768202,Start,8500000.0
36376,Israel,Efi Oshaya,788768215,Stub,8500000.0
36377,Israel,Maxim Levy,788768246,Start,8500000.0
36378,Israel,Muhamad Kanan,788768255,Start,8500000.0
36379,Israel,Ilan Gilon,788768292,C,8500000.0
36380,Israel,Gennady Riger,788768294,Stub,8500000.0
36381,Israel,Shafik Assad,788768298,Stub,8500000.0
36382,Israel,Tawfik Khatib,788768304,Stub,8500000.0
36383,Israel,Yigal Bibi,788768318,Start,8500000.0
36384,Israel,Hussniya Jabara,788771482,Start,8500000.0
36385,Israel,Moshe Peled (politician),788771500,Start,8500000.0
36386,Israel,Rafik Haj Yahia,788771516,Stub,8500000.0
36387,Israel,David Re'em,788771523,Stub,8500000.0
36388,Israel,Abdulwahab Darawshe,788771539,Start,8500000.0
36389,Israel,Walid Haj Yahia,788771552,Start,8500000.0
36390,Israel,Amin-Salim Jarjora,788771573,Start,8500000.0
36391,Israel,Eliezer Preminger,788771576,Start,8500000.0
36392,Israel,David Bar-Rav-Hai,788771587,Start,8500000.0
36393,Israel,Yeshayahu Foerder,788771604,Start,8500000.0
36394,Israel,Yosef Baratz,788771617,Stub,8500000.0
36395,Israel,Neta Harpaz,788771626,Start,8500000.0
36396,Israel,Avraham Elmalih,788771629,Stub,8500000.0
36397,Israel,Eliyahu Eliashar,788771637,Start,8500000.0
36398,Israel,Moshe Unna,788771656,Start,8500000.0
36399,Israel,Avraham-Haim Shag,788771661,Stub,8500000.0
36400,Israel,Aharon-Ya'akov Greenberg,788771664,Start,8500000.0
36401,Israel,David Livschitz,788771668,Start,8500000.0
36402,Israel,Hanan Rubin,788771691,Start,8500000.0
36403,Israel,Ya'akov Riftin,788771699,Start,8500000.0
36404,Israel,Eliezer Peri,788771701,Start,8500000.0
36405,Israel,Menachem Bader,788771721,Start,8500000.0
36406,Israel,Avraham Taviv,788771733,Stub,8500000.0
36407,Israel,Efraim Taburi,788771741,Stub,8500000.0
36408,Israel,Yehudit Simhonit,788771745,Start,8500000.0
36409,Israel,Yisrael Guri,788771789,Start,8500000.0
36410,Israel,Eliyahu Hacarmeli,788771793,Stub,8500000.0
36411,Israel,Faras Hamdan,788771824,Stub,8500000.0
36412,Israel,Salah-Hassan Hanifes,788771827,Stub,8500000.0
36413,Israel,Shimon Garidi,788771833,Start,8500000.0
36414,Israel,Masaad Kassis,788771838,Stub,8500000.0
36415,Israel,Aryeh Altman,788771854,Start,8500000.0
36416,Israel,Ya'akov Uri,788771872,Stub,8500000.0
36417,Israel,Yehezkel Hen,788771876,Stub,8500000.0
36418,Israel,Haim Boger,788771896,Start,8500000.0
36419,Israel,George Flash,788771903,Stub,8500000.0
36420,Israel,Avraham Abaas,788771949,Stub,8500000.0
36421,Israel,Yitzhak Yitzhaky (politician born 1902),788771953,Start,8500000.0
36422,Israel,Emma Talmi,788771956,Start,8500000.0
36423,Israel,Tova Sanhadray,788771964,Start,8500000.0
36424,Israel,Tzipora Laskov,788771970,Stub,8500000.0
36425,Israel,Saleh Suleiman,788771982,Stub,8500000.0
36426,Israel,Yussuf Hamis,788772011,Stub,8500000.0
36427,Israel,Ahmed A-Dahar,788772052,Stub,8500000.0
36428,Israel,Mahmud Al-Nashaf,788772068,Stub,8500000.0
36429,Israel,Labib Hussein Abu Rokan,788772083,Stub,8500000.0
36430,Israel,Yehuda Sha'ari,788772135,Start,8500000.0
36431,Israel,Diyab Obeid,788772138,Stub,8500000.0
36432,Israel,Halil-Salim Jabara,788772149,Stub,8500000.0
36433,Israel,Abd el-Aziz el-Zoubi,788772172,Start,8500000.0
36434,Israel,Mordechai Surkis,788772238,Start,8500000.0
36435,Israel,Avraham Shekhterman,788772332,Start,8500000.0
36436,Israel,Yitzhak Peretz (politician born 1936),788772397,Start,8500000.0
36437,Israel,Eliezer Ronen,788772454,Start,8500000.0
36438,Israel,Moshe Meron,788772523,Stub,8500000.0
36439,Israel,Charlie Biton,788772539,Start,8500000.0
36440,Israel,Zeidan Atashi,788772544,Stub,8500000.0
36441,Israel,Shmuel Toledano,788772577,Start,8500000.0
36442,Israel,Shmuel Rechtman,788772614,Start,8500000.0
36443,Israel,Nava Arad,788772699,Start,8500000.0
36444,Israel,Hamad Khalaily,788772716,Stub,8500000.0
36445,Israel,Aharon Nahmias,788772721,Stub,8500000.0
